MT_010,MT_011,MT_021,MT_023,MT_025,MT_031,MT_040,MT_051,MT_055,MT_056,MT_059
65.5913978494624,58.1222056631893,172.774869109948,7.9155672823219,233.644859813084,136.513157894737,137.362637362637,33.3686440677966,57.3025856044724,52.9262086513995,135.206321334504
55.9139784946237,54.3964232488823,154.450261780105,10.5540897097625,228.971962616822,133.223684210526,134.615384615385,29.1313559322034,58.7002096436059,45.8015267175573,107.111501316945
49.4623655913978,51.4157973174367,151.832460732984,10.5540897097625,252.336448598131,126.644736842105,148.351648351648,24.8940677966102,51.0132774283718,41.2213740458015,101.843722563652
47.3118279569892,44.709388971684,151.832460732984,9.89445910290237,196.261682242991,115.131578947368,115.384615384615,22.2457627118644,51.7120894479385,42.2391857506361,107.111501316945
47.3118279569892,44.709388971684,141.361256544503,7.9155672823219,196.261682242991,110.197368421053,115.384615384615,21.1864406779661,44.7239692522711,41.7302798982188,96.57594381
48.3870967741935,41.7287630402384,146.596858638743,7.9155672823219,214.953271028037,105.263157894737,126.373626373626,21.1864406779661,41.2299091544375,38.676844783715,87.7963125548727
50.5376344086021,45.4545454545455,133.507853403141,6.59630606860158,261.682242990654,95.3947368421053,153.846153846154,20.656779661017,45.4227812718379,35.1145038167939,86.918349429324
49.4623655913978,43.9642324888227,136.125654450262,7.25593667546174,233.644859813084,108.552631578947,137.362637362637,22.7754237288136,42.6275331935709,39.1857506361323,88.6742756804214
46.2365591397849,48.4351713859911,167.539267015707,8.57519788918206,214.953271028037,103.618421052632,126.373626373626,20.1271186440678,44.0251572327044,40.7124681933842,96.57594381
53.763440860215,49.9254843517139,172.774869109948,8.57519788918206,228.971962616822,116.776315789474,134.615384615385,22.2457627118644,46.8204053109713,39.6946564885496,98.3318700614574
59.1397849462366,49.1803278688525,159.685863874346,7.9155672823219,242.990654205607,105.263157894737,142.857142857143,23.3050847457627,52.4109014675052,35.6234096692112,104.477611940299
55.9139784946237,45.4545454545455,151.832460732984,8.57519788918206,228.971962616822,100.328947368421,134.615384615385,21.7161016949153,51.7120894479385,35.6234096692112,101.843722563652
50.5376344086021,42.4739195230999,151.832460732984,8.57519788918206,219.626168224299,98.6842105263158,129.120879120879,24.364406779661,55.9049615653389,40.2035623409669,91.3081650570676
50.5376344086021,43.2190760059612,157.068062827225,11.8733509234828,247.663551401869,101.973684210526,145.604395604396,24.8940677966102,58.0013976240391,34.6055979643766,90.4302019315189
55.9139784946237,47.6900149031297,159.685863874346,12.532981530343,228.971962616822,101.973684210526,134.615384615385,23.8347457627119,60.0978336827393,34.6055979643766,99.2098331870061
58.0645161290323,46.9448584202683,164.921465968586,13.8522427440633,224.299065420561,101.973684210526,131.868131868132,24.8940677966102,56.6037735849057,42.7480916030534,96.57594381
62.3655913978495,47.6900149031297,154.450261780105,12.532981530343,233.644859813084,105.263157894737,137.362637362637,23.3050847457627,45.4227812718379,42.7480916030534,104.477611940299
67.741935483871,50.6706408345753,162.303664921466,8.57519788918206,275.700934579439,115.131578947368,162.087912087912,23.8347457627119,44.0251572327044,37.1501272264631,114.135206321335
66.6666666666667,49.1803278688525,167.539267015707,9.23482849604222,317.757009345794,115.131578947368,186.813186813187,27.0127118644068,43.3263452131377,35.1145038167939,122.914837576822
62.3655913978495,55.8867362146051,193.717277486911,8.57519788918206,308.411214953271,120.065789473684,181.318681318681,28.6016949152542,50.314465408805,40.7124681933842,120.280948200176
80.6451612903226,58.8673621460507,198.952879581152,11.8733509234828,303.738317757009,125,178.571428571429,38.135593220339,58.0013976240391,51.3994910941476,131.694468832309
87.0967741935484,65.5737704918033,201.570680628272,13.1926121372032,331.775700934579,141.447368421053,195.054945054945,40.2542372881356,55.9049615653389,53.9440203562341,134.328358208955
86.0215053763441,66.3189269746647,214.659685863874,17.1503957783641,359.81308411215,144.736842105263,211.538461538462,43.9618644067797,60.0978336827393,56.9974554707379,141.352063213345
84.9462365591398,67.0640834575261,217.277486910995,17.8100263852243,383.177570093458,141.447368421053,225.274725274725,47.6694915254237,62.1942697414395,60.559796437659,140.474100087796
89.247311827957,62.5931445603577,212.041884816754,17.8100263852243,411.214953271028,136.513157894737,241.758241758242,49.2584745762712,58.0013976240391,64.6310432569975,151.009657594381
94.6236559139785,63.3383010432191,209.424083769634,16.490765171504,401.869158878505,138.157894736842,236.263736263736,48.728813559322,58.0013976240391,68.1933842239186,143.985952589991
93.5483870967742,65.5737704918033,206.806282722513,19.1292875989446,387.85046728972,139.802631578947,228.021978021978,50.3177966101695,60.7966457023061,70.2290076335878,141.352063213345
90.3225806451613,61.8479880774963,217.277486910995,18.4696569920844,373.831775700935,138.157894736842,219.78021978022,46.0805084745763,64.2907058001398,68.7022900763359,150.131694468832
86.0215053763441,65.5737704918033,225.130890052356,17.1503957783641,359.81308411215,138.157894736842,211.538461538462,46.6101694915254,64.9895178197065,62.5954198473282,149.253731343284
81.7204301075269,67.0640834575261,219.895287958115,17.8100263852243,341.121495327103,139.802631578947,200.549450549451,46.0805084745763,64.9895178197065,58.0152671755725,151.009657594381
87.0967741935484,62.5931445603577,230.366492146597,15.8311345646438,345.794392523364,136.513157894737,203.296703296703,51.906779661017,60.0978336827393,56.9974554707379,157.155399473222
94.6236559139785,62.5931445603577,219.895287958115,13.1926121372032,364.485981308411,138.157894736842,214.285714285714,52.4364406779661,61.4954577218728,60.0508905852417,161.545215100966
104.301075268817,62.5931445603577,230.366492146597,13.1926121372032,429.906542056075,146.381578947368,252.747252747253,52.9661016949153,62.8930817610063,55.470737913486,155.399473222125
100,59.6125186289121,232.984293193717,13.1926121372032,415.88785046729,141.447368421053,244.505494505495,50.3177966101695,60.7966457023061,53.9440203562341,156.277436347673
90.3225806451613,61.1028315946349,225.130890052356,14.5118733509235,429.906542056075,139.802631578947,252.747252747253,49.2584745762712,62.1942697414395,55.470737913486,155.399473222125
92.4731182795699,55.8867362146051,209.424083769634,11.8733509234828,397.196261682243,141.447368421053,233.516483516484,41.3135593220339,69.1823899371069,53.4351145038168,160.667251975417
92.4731182795699,60.3576751117735,217.277486910995,11.8733509234828,397.196261682243,131.578947368421,233.516483516484,38.135593220339,60.7966457023061,54.4529262086514,159.789288849868
87.0967741935484,61.8479880774963,198.952879581152,11.8733509234828,341.121495327103,121.710526315789,200.549450549451,35.4872881355932,56.6037735849057,52.4173027989822,147.497805092186
93.5483870967742,60.3576751117735,185.86387434555,9.23482849604222,327.102803738318,120.065789473684,192.307692307692,34.9576271186441,58.0013976240391,50.8905852417303,140.474100087796
96.7741935483871,64.0834575260805,185.86387434555,9.23482849604222,294.392523364486,126.644736842105,173.076923076923,33.3686440677966,60.0978336827393,51.9083969465649,140.474100087796
88.1720430107527,61.8479880774963,198.952879581152,8.57519788918206,294.392523364486,125,173.076923076923,33.8983050847458,55.2061495457722,55.470737913486,142.230026338894
83.8709677419355,60.3576751117735,180.628272251309,7.9155672823219,308.411214953271,116.776315789474,181.318681318681,34.9576271186441,49.6156533892383,51.3994910941476,136.084284460053
82.7956989247312,52.9061102831595,175.392670157068,7.9155672823219,233.644859813084,103.618421052632,137.362637362637,34.4279661016949,48.9168413696716,51.3994910941476,128.182616330114
79.5698924731183,49.9254843517139,188.48167539267,8.57519788918206,228.971962616822,111.842105263158,134.615384615385,31.25,45.4227812718379,49.8727735368957,120.280948200176
79.5698924731183,46.9448584202683,170.157068062827,7.25593667546174,257.009345794393,97.0394736842105,151.098901098901,31.7796610169492,44.7239692522711,45.8015267175573,126.426690079017
77.4193548387097,47.6900149031297,175.392670157068,7.25593667546174,247.663551401869,97.0394736842105,145.604395604396,29.6610169491525,43.3263452131377,46.3104325699746,131.694468832309
68.8172043010753,42.4739195230999,170.157068062827,6.59630606860158,242.990654205607,95.3947368421053,142.857142857143,25.9533898305085,39.1334730957372,41.7302798982188,170.324846356453
64.5161290322581,42.4739195230999,162.303664921466,7.25593667546174,214.953271028037,88.8157894736842,126.373626373626,27.0127118644068,40.5310971348707,40.2035623409669,172.08077260755
64.5161290322581,42.4739195230999,164.921465968586,7.25593667546174,196.261682242991,93.75,115.384615384615,26.4830508474576,39.832285115304,37.6590330788804,179.982440737489
65.5913978494624,42.4739195230999,146.596858638743,6.59630606860158,205.607476635514,87.1710526315789,120.879120879121,24.8940677966102,37.037037037037,36.6412213740458,158.91132572432
63.4408602150538,43.2190760059612,138.743455497382,5.93667546174142,200.934579439252,88.8157894736842,118.131868131868,23.3050847457627,37.7358490566038,36.6412213740458,151.88762071993
62.3655913978495,40.2384500745156,146.596858638743,6.59630606860158,200.934579439252,90.4605263157895,118.131868131868,23.3050847457627,38.4346610761705,35.1145038167939,154.521510096576
63.4408602150538,41.7287630402384,141.361256544503,5.93667546174142,186.915887850467,90.4605263157895,109.89010989011,23.8347457627119,37.037037037037,31.0432569974555,148.375768217735
61.2903225806452,39.4932935916542,136.125654450262,6.59630606860158,182.242990654206,83.8815789473684,107.142857142857,21.7161016949153,37.037037037037,31.5521628498728,143.107989464442
59.1397849462366,40.2384500745156,138.743455497382,5.93667546174142,191.588785046729,80.5921052631579,112.637362637363,24.364406779661,37.037037037037,31.0432569974555,144.86391571554
61.2903225806452,36.5126676602086,138.743455497382,5.93667546174142,191.588785046729,82.2368421052632,112.637362637363,23.8347457627119,36.3382250174703,32.0610687022901,146.619841966637
56.989247311828,42.4739195230999,128.272251308901,5.93667546174142,182.242990654206,77.3026315789474,107.142857142857,24.8940677966102,35.6394129979036,30.5343511450382,151.009657594381
61.2903225806452,38.0029806259314,117.801047120419,5.93667546174142,186.915887850467,80.5921052631579,109.89010989011,25.4237288135593,36.3382250174703,29.5165394402036,153.643546971027
41.9354838709677,29.806259314456,120.418848167539,3.95778364116095,177.570093457944,64.1447368421053,104.395604395604,24.8940677966102,29.3501048218029,30.0254452926209,128.182616330114
38.7096774193548,26.8256333830104,125.65445026178,4.61741424802111,191.588785046729,67.4342105263158,112.637362637363,23.8347457627119,27.9524807826695,30.5343511450382,120.280948200176
39.7849462365591,29.0611028315946,120.418848167539,3.95778364116095,177.570093457944,69.0789473684211,104.395604395604,22.7754237288136,30.7477288609364,30.5343511450382,124.670763827919
34.4086021505376,27.5707898658718,125.65445026178,3.95778364116095,186.915887850467,62.5,109.89010989011,25.4237288135593,31.4465408805031,29.0076335877863,122.914837576822
38.7096774193548,28.3159463487332,123.03664921466,3.95778364116095,182.242990654206,62.5,107.142857142857,21.7161016949153,32.8441649196366,30.5343511450382,122.036874451273
36.5591397849462,23.8450074515648,120.418848167539,3.95778364116095,205.607476635514,64.1447368421053,120.879120879121,21.7161016949153,30.0489168413697,31.5521628498728,125.548726953468
39.7849462365591,29.806259314456,123.03664921466,3.95778364116095,196.261682242991,65.7894736842105,115.384615384615,22.2457627118644,26.554856743536,29.0076335877863,121.158911325724
36.5591397849462,23.8450074515648,125.65445026178,3.95778364116095,182.242990654206,59.2105263157895,107.142857142857,23.8347457627119,25.1572327044025,30.0254452926209,88.6742756804214
39.7849462365591,23.8450074515648,123.03664921466,3.95778364116095,186.915887850467,59.2105263157895,109.89010989011,24.8940677966102,27.9524807826695,31.5521628498728,92.1861281826163
37.6344086021505,26.080476900149,123.03664921466,3.95778364116095,210.280373831776,70.7236842105263,123.626373626374,24.364406779661,27.2536687631027,30.0254452926209,75.5048287971905
55.9139784946237,33.532041728763,115.183246073298,5.27704485488127,205.607476635514,78.9473684210526,120.879120879121,22.2457627118644,30.0489168413697,30.5343511450382,90.4302019315189
55.9139784946237,31.2965722801788,120.418848167539,7.9155672823219,177.570093457944,75.6578947368421,104.395604395604,22.7754237288136,29.3501048218029,29.5165394402036,101.843722563652
67.741935483871,35.0223546944858,146.596858638743,9.23482849604222,186.915887850467,87.1710526315789,109.89010989011,22.2457627118644,35.6394129979036,33.0788804071247,96.57594381
56.989247311828,32.7868852459016,157.068062827225,11.8733509234828,205.607476635514,78.9473684210526,120.879120879121,21.7161016949153,33.5429769392034,34.0966921119593,105.355575065847
56.989247311828,36.5126676602086,167.539267015707,13.1926121372032,186.915887850467,74.0131578947368,109.89010989011,23.3050847457627,31.4465408805031,33.587786259542,101.843722563652
53.763440860215,32.7868852459016,167.539267015707,14.5118733509235,154.205607476636,93.75,90.6593406593407,24.8940677966102,30.7477288609364,37.6590330788804,92.1861281826163
60.2150537634409,38.0029806259314,172.774869109948,14.5118733509235,186.915887850467,110.197368421053,109.89010989011,29.1313559322034,37.037037037037,43.765903307888,98.3318700614574
61.2903225806452,40.2384500745156,183.246073298429,14.5118733509235,257.009345794393,118.421052631579,151.098901098901,34.4279661016949,35.6394129979036,45.2926208651399,104.477611940299
41.9354838709677,32.7868852459016,157.068062827225,15.8311345646438,247.663551401869,101.973684210526,145.604395604396,26.4830508474576,33.5429769392034,39.6946564885496,94.8200175592625
41.9354838709677,27.5707898658718,159.685863874346,15.1715039577836,257.009345794393,90.4605263157895,151.098901098901,27.0127118644068,31.4465408805031,38.1679389312977,99.2098331870061
45.1612903225806,38.0029806259314,154.450261780105,13.8522427440633,228.971962616822,100.328947368421,134.615384615385,25.9533898305085,34.9406009783368,33.0788804071247,87.7963125548727
48.3870967741935,35.0223546944858,154.450261780105,13.1926121372032,252.336448598131,100.328947368421,148.351648351648,29.6610169491525,31.4465408805031,33.587786259542,105.355575065847
58.0645161290323,35.0223546944858,172.774869109948,12.532981530343,257.009345794393,105.263157894737,151.098901098901,31.7796610169492,31.4465408805031,34.6055979643766,115.013169446883
53.763440860215,39.4932935916542,162.303664921466,15.8311345646438,252.336448598131,103.618421052632,148.351648351648,32.3093220338983,32.8441649196366,33.0788804071247,134.328358208955
51.6129032258064,45.4545454545455,167.539267015707,10.5540897097625,247.663551401869,101.973684210526,145.604395604396,32.8389830508475,37.7358490566038,33.587786259542,126.426690079017
51.6129032258064,43.2190760059612,167.539267015707,9.23482849604222,238.317757009346,97.0394736842105,140.10989010989,33.3686440677966,36.3382250174703,30.5343511450382,122.914837576822
49.4623655913978,51.4157973174367,178.010471204188,10.5540897097625,257.009345794393,92.1052631578947,151.098901098901,29.6610169491525,40.5310971348707,36.1323155216285,129.938542581212
47.3118279569892,49.1803278688525,164.921465968586,11.2137203166227,261.682242990654,106.907894736842,153.846153846154,26.4830508474576,40.5310971348707,39.1857506361323,126.426690079017
52.6881720430108,43.9642324888227,185.86387434555,11.2137203166227,261.682242990654,93.75,153.846153846154,31.25,40.5310971348707,45.8015267175573,125.548726953468
54.8387096774194,44.709388971684,183.246073298429,8.57519788918206,271.028037383178,87.1710526315789,159.340659340659,34.4279661016949,38.4346610761705,43.2569974554707,138.718173836699
50.5376344086021,46.1997019374069,185.86387434555,8.57519788918206,285.046728971963,93.75,167.582417582418,28.0720338983051,41.9287211740042,45.8015267175573,158.033362598771
53.763440860215,46.1997019374069,183.246073298429,8.57519788918206,289.719626168224,101.973684210526,170.32967032967,30.7203389830508,40.5310971348707,43.2569974554707,144.86391571554
52.6881720430108,57.3770491803279,204.188481675393,8.57519788918206,285.046728971963,103.618421052632,167.582417582418,36.0169491525424,41.2299091544375,43.765903307888,141.352063213345
50.5376344086021,54.3964232488823,222.513089005236,8.57519788918206,299.065420560748,101.973684210526,175.824175824176,38.135593220339,41.2299091544375,46.3104325699746,154.521510096576
48.3870967741935,57.3770491803279,246.073298429319,11.2137203166227,313.084112149533,113.486842105263,184.065934065934,37.6059322033898,46.1215932914046,43.765903307888,155.399473222125
46.2365591397849,58.1222056631893,230.366492146597,11.8733509234828,280.373831775701,123.355263157895,164.835164835165,40.7838983050847,47.5192173305381,42.7480916030534,163.301141352063
49.4623655913978,59.6125186289121,225.130890052356,9.89445910290237,266.355140186916,121.710526315789,156.593406593407,42.9025423728814,45.4227812718379,47.3282442748092,151.009657594381
52.6881720430108,56.6318926974665,219.895287958115,11.2137203166227,228.971962616822,125,134.615384615385,33.8983050847458,55.2061495457722,44.7837150127226,142.230026338894
44.0860215053763,55.8867362146051,217.277486910995,13.1926121372032,257.009345794393,116.776315789474,151.098901098901,30.7203389830508,48.9168413696716,44.2748091603053,144.86391571554
43.010752688172,45.4545454545455,204.188481675393,12.532981530343,252.336448598131,111.842105263158,148.351648351648,31.25,47.5192173305381,41.7302798982188,115.891132572432
45.1612903225806,41.7287630402384,180.628272251309,11.2137203166227,247.663551401869,108.552631578947,145.604395604396,30.7203389830508,46.1215932914046,38.676844783715,114.135206321335
46.2365591397849,41.7287630402384,164.921465968586,11.2137203166227,252.336448598131,100.328947368421,148.351648351648,29.6610169491525,41.9287211740042,38.676844783715,108.867427568042
44.0860215053763,43.9642324888227,164.921465968586,11.8733509234828,224.299065420561,110.197368421053,131.868131868132,32.8389830508475,39.832285115304,38.676844783715,101.843722563652
41.9354838709677,49.9254843517139,157.068062827225,14.5118733509235,238.317757009346,101.973684210526,140.10989010989,30.1906779661017,38.4346610761705,38.1679389312977,103.59964881475
49.4623655913978,49.9254843517139,178.010471204188,11.8733509234828,247.663551401869,101.973684210526,145.604395604396,32.3093220338983,36.3382250174703,44.2748091603053,109.745390693591
45.1612903225806,49.1803278688525,191.099476439791,9.23482849604222,228.971962616822,103.618421052632,134.615384615385,35.4872881355932,32.8441649196366,38.1679389312977,100.965759438104
50.5376344086021,56.6318926974665,178.010471204188,9.89445910290237,289.719626168224,98.6842105263158,170.32967032967,42.3728813559322,37.037037037037,33.587786259542,111.501316944688
46.2365591397849,49.1803278688525,185.86387434555,11.2137203166227,289.719626168224,93.75,170.32967032967,41.3135593220339,37.037037037037,38.676844783715,119.402985074627
50.5376344086021,55.8867362146051,193.717277486911,11.2137203166227,257.009345794393,93.75,151.098901098901,41.8432203389831,33.5429769392034,41.2213740458015,122.036874451273
43.010752688172,58.8673621460507,193.717277486911,11.8733509234828,224.299065420561,108.552631578947,131.868131868132,45.021186440678,39.1334730957372,40.2035623409669,107.111501316945
41.9354838709677,58.8673621460507,198.952879581152,12.532981530343,224.299065420561,108.552631578947,131.868131868132,41.8432203389831,44.0251572327044,40.2035623409669,100.965759438104
44.0860215053763,46.9448584202683,209.424083769634,12.532981530343,224.299065420561,90.4605263157895,131.868131868132,36.5466101694915,44.7239692522711,38.676844783715,106.233538191396
45.1612903225806,60.3576751117735,212.041884816754,11.8733509234828,238.317757009346,101.973684210526,140.10989010989,36.5466101694915,41.2299091544375,41.7302798982188,122.036874451273
46.2365591397849,60.3576751117735,212.041884816754,11.8733509234828,228.971962616822,93.75,134.615384615385,43.9618644067797,37.037037037037,41.2213740458015,118.525021949078
41.9354838709677,62.5931445603577,235.602094240838,13.1926121372032,257.009345794393,100.328947368421,151.098901098901,40.2542372881356,40.5310971348707,48.3460559796438,121.158911325724
45.1612903225806,58.1222056631893,240.837696335079,9.89445910290237,294.392523364486,100.328947368421,173.076923076923,38.6652542372881,43.3263452131377,49.3638676844784,120.280948200176
49.4623655913978,58.1222056631893,253.926701570681,12.532981530343,271.028037383178,111.842105263158,159.340659340659,37.6059322033898,44.0251572327044,48.3460559796438,129.060579455663
46.2365591397849,67.0640834575261,277.486910994764,11.2137203166227,313.084112149533,121.710526315789,184.065934065934,39.7245762711864,43.3263452131377,44.7837150127226,148.375768217735
64.5161290322581,78.2414307004471,306.282722513089,12.532981530343,345.794392523364,134.868421052632,203.296703296703,54.0254237288136,51.0132774283718,53.9440203562341,154.521510096576
68.8172043010753,81.9672131147541,340.314136125654,12.532981530343,341.121495327103,143.092105263158,200.549450549451,55.0847457627119,55.9049615653389,60.559796437659,163.301141352063
