MT_001,MT_002,MT_003,MT_004,MT_005,MT_006,MT_007,MT_008,MT_009,MT_010,MT_011,MT_013,MT_014,MT_017,MT_018,MT_019,MT_020,MT_021,MT_022,MT_023,MT_025,MT_027,MT_028,MT_029,MT_031,MT_034,MT_036,MT_040,MT_042,MT_043,MT_044,MT_045,MT_047,MT_049,MT_050,MT_051,MT_052,MT_053,MT_054,MT_055,MT_056,MT_057,MT_058,MT_059,MT_060
3.80710659898477,22.0483641536273,77.3240660295395,144.308943089431,65.8536585365854,288.690476190476,6.78349349915206,232.323232323232,61.1888111888112,68.8172043010753,56.6318926974665,47.2636815920398,33.1844288449266,61.0961365678347,281.150159744409,14.070351758794,46.6960352422907,178.010471204188,25.5292652552926,7.25593667546174,210.280373831776,28.0146163215591,130.895091434071,46.3368816530996,105.263157894737,23.0446927374302,12.0481927710843,123.626373626374,53.3672172808132,1000,39.5759717314488,62.6057529610829,30.1906779661017,1108.69565217391,245.551601423488,60.3907637655417,48.6111111111111,101.057579318449,79.7362110311751,57.3025856044724,47.8371501272265,35.7751277683135,151.712887438825,194.907813871817,31.7220543806647
3.80710659898477,22.7596017069701,77.3240660295395,126.016260162602,63.4146341463415,244.047619047619,6.78349349915206,218.855218855219,55.9440559440559,69.8924731182796,51.4157973174367,44.7761194029851,35.7370772176133,60.1976639712489,252.396166134185,13.5678391959799,49.3392070484581,164.921465968586,23.6612702366127,6.59630606860158,200.934579439252,27.4056029232643,123.195380173244,44.4583594239199,100.328947368421,22.3463687150838,17.2117039586919,118.131868131868,50.8259212198221,977.272727272727,38.86925795,59.2216582064298,31.25,1076.08695652174,231.316725978648,60.3907637655417,42.4382716049383,101.057579318449,76.1390887290168,51.7120894479385,45.8015267175573,27.2572402044293,137.030995106036,170.324846356453,30.7150050352467
5.0761421319797,22.0483641536273,77.3240660295395,119.918699186992,46.3414634146341,217.261904761905,4.52232899943471,212.121212121212,40.2097902097902,49.4623655913978,42.4739195230999,33.167495854063,26.80280791,53.9083557951482,194.888178913738,9.04522613065327,44.0528634361233,167.539267015707,23.6612702366127,4.61741424802111,205.607476635514,18.2704019488429,112.608277189605,35.0657482780213,87.1710526315789,17.4581005586592,13.7693631669535,120.879120879121,38.1194409148666,636.363636363636,29.6819787985866,37.2250423011844,32.3093220338983,880.434782608696,188.612099644128,49.7335701598579,41.6666666666667,74.0305522914219,61.1510791366906,40.5310971348707,47.3282442748092,16.1839863713799,145.187601957586,152.765583845478,30.2114803625378
5.0761421319797,22.0483641536273,77.3240660295395,99.5934959349593,48.780487804878,196.428571428571,5.65291124929339,208.754208754209,40.2097902097902,44.0860215053763,35.7675111773472,34.8258706467662,26.80280791,48.5175202156334,191.693290734824,7.03517587939699,39.647577092511,162.303664921466,22.4159402241594,4.61741424802111,224.299065420561,18.8794153471376,98.1713185755534,31.9348778960551,83.8815789473684,18.1564245810056,12.0481927710843,131.868131868132,40.6607369758577,795.454545454545,21.9081272084806,40.6091370558376,30.7203389830508,793.478260869565,174.377224199288,58.6145648312611,38.5802469135802,70.5052878965923,64.1486810551559,40.5310971348707,43.2569974554707,15.3321976149915,130.505709624796,156.277436347673,30.2114803625378
3.80710659898477,22.0483641536273,77.3240660295395,95.5284552845528,52.4390243902439,184.52380952381,5.65291124929339,191.919191919192,40.2097902097902,45.1612903225806,38.7481371087928,34.8258706467662,25.5264837268666,44.0251572327044,172.523961661342,7.03517587939699,37.8854625550661,164.921465968586,21.1706102117061,3.95778364116095,200.934579439252,19.4884287454324,97.20885467,31.9348778960551,77.3026315789474,17.4581005586592,8.60585197934596,118.131868131868,38.1194409148666,840.909090909091,22.6148409893993,40.6091370558376,31.25,717.391304347826,167.259786476868,53.2859680284192,35.4938271604938,68.1551116333725,63.5491606714628,38.4346610761705,39.6946564885496,17.0357751277683,128.874388254486,148.375768217735,27.6938569989929
5.0761421319797,22.0483641536273,77.3240660295395,93.4959349593496,53.6585365853659,169.642857142857,3.39174674957603,188.552188552189,45.4545454545455,46.2365591397849,35.7675111773472,40.6301824212272,24.888321633695,39.5327942497754,194.888178913738,7.53768844221106,36.1233480176211,164.921465968586,20.5479452054795,3.95778364116095,205.607476635514,18.8794153471376,80.8469682386911,30.6825297432686,74.0131578947368,18.854748603352,10.3270223752151,120.879120879121,36.848792884371,704.545454545455,21.9081272084806,37.2250423011844,29.6610169491525,695.652173913043,156.583629893238,35.5239786856128,36.2654320987654,59.9294947121034,53.3573141486811,34.9406009783368,38.676844783715,16.1839863713799,122.349102773246,143.985952589991,25.6797583081571
5.0761421319797,22.0483641536273,77.3240660295395,83.3333333333333,48.780487804878,169.642857142857,3.95703787450537,178.451178451178,48.951048951049,45.1612903225806,36.5126676602086,41.4593698175788,24.2501595405233,37.7358490566038,162.939297124601,7.53768844221106,35.2422907488987,149.214659685864,21.1706102117061,3.95778364116095,191.588785046729,17.0523751522534,79.8845043310876,28.8040075140889,72.3684210526316,17.4581005586592,10.3270223752151,112.637362637363,34.3074968233799,568.181818181818,20.4946996466431,35.5329949238579,29.1313559322034,739.130434782609,153.024911032028,40.8525754884547,37.037037037037,55.2291421856639,54.5563549160671,34.2417889587701,37.6590330788804,10.221465076661,120.717781402936,139.596136962248,26.1832829808661
5.0761421319797,22.0483641536273,77.3240660295395,83.3333333333333,43.9024390243902,169.642857142857,3.39174674957603,185.185185185185,41.958041958042,43.010752688172,32.7868852459016,43.1177446102819,25.5264837268666,35.0404312668464,178.913738019169,6.53266331658291,34.3612334801762,151.832460732984,20.5479452054795,6.59630606860158,210.280373831776,17.0523751522534,69.2974013474495,28.8040075140889,70.7236842105263,18.854748603352,10.3270223752151,123.626373626374,38.1194409148666,659.090909090909,21.9081272084806,33.8409475465313,26.4830508474576,652.173913043478,153.024911032028,46.1811722912966,34.7222222222222,57.5793184488837,53.3573141486811,34.9406009783368,36.1323155216285,8.51788756388416,119.086460032626,135.206321334504,26.1832829808661
3.80710659898477,21.3371266002845,77.3240660295395,83.3333333333333,42.6829268292683,136.904761904762,3.39174674957603,178.451178451178,48.951048951049,41.9354838709677,35.0223546944858,42.2885572139303,22.97383535,33.2434860736748,150.159744408946,5.0251256281407,35.2422907488987,151.832460732984,21.7932752179328,4.61741424802111,205.607476635514,17.0523751522534,72.1847930702599,28.8040075140889,69.0789473684211,18.854748603352,10.3270223752151,120.879120879121,36.848792884371,704.545454545455,20.4946996466431,32.1489001692047,27.5423728813559,684.782608695652,160.142348754448,42.6287744227353,34.7222222222222,57.5793184488837,56.3549160671463,35.6394129979036,36.1323155216285,9.36967632027257,122.349102773246,148.375768217735,25.6797583081571
3.80710659898477,22.0483641536273,77.3240660295395,77.2357723577236,45.1219512195122,145.833333333333,3.39174674957603,178.451178451178,43.7062937062937,39.7849462365591,31.2965722801788,42.2885572139303,24.888321633695,35.0404312668464,150.159744408946,5.52763819095477,32.5991189427313,151.832460732984,19.9252801992528,4.61741424802111,182.242990654206,15.2253349573691,74.1097208854668,30.6825297432686,67.4342105263158,16.7597765363128,8.60585197934596,107.142857142857,33.0368487928844,613.636363636364,19.7879858657244,33.8409475465313,25.9533898305085,652.173913043478,153.024911032028,35.5239786856128,35.4938271604938,51.7038777908343,55.7553956834532,34.2417889587701,32.5699745547074,11.9250425894378,119.086460032626,136.084284460053,23.6656596173212
5.0761421319797,22.0483641536273,77.3240660295395,87.3983739837398,40.2439024390244,157.738095238095,3.39174674957603,171.717171717172,41.958041958042,39.7849462365591,33.532041728763,48.0928689883914,22.97383535,34.1419586702606,156.549520766773,5.0251256281407,35.2422907488987,146.596858638743,19.9252801992528,3.95778364116095,205.607476635514,14.0073081607795,61.5976900866218,27.5516593613024,67.4342105263158,15.3631284916201,12.0481927710843,120.879120879121,33.0368487928844,545.454545454545,19.7879858657244,32.1489001692047,25.9533898305085,608.695652173913,160.142348754448,37.3001776198934,34.7222222222222,54.0540540540541,53.9568345323741,36.3382250174703,32.0610687022901,9.36967632027257,112.561174551387,131.694468832309,24.6727089627392
3.80710659898477,22.0483641536273,22.5890529973936,75.2032520325203,40.2439024390244,151.785714285714,3.39174674957603,175.084175084175,41.958041958042,39.7849462365591,32.0417287630402,48.922056384743,24.888321633695,35.9389038634322,153.354632587859,5.0251256281407,33.4801762114537,149.214659685864,19.9252801992528,3.95778364116095,200.934579439252,14.6163215590743,58.7102983638114,27.5516593613024,67.4342105263158,13.9664804469274,10.3270223752151,118.131868131868,30.4955527318933,568.181818181818,19.7879858657244,32.1489001692047,26.4830508474576,663.04347826087,160.142348754448,35.5239786856128,34.7222222222222,55.2291421856639,58.1534772182254,34.9406009783368,34.6055979643766,9.36967632027257,110.929853181077,130.81650570676,30.2114803625378
5.0761421319797,22.0483641536273,7.81928757602085,97.5609756097561,50,184.52380952381,5.08762012436405,198.653198653199,55.9440559440559,56.989247311828,40.983606557377,48.0928689883914,31.9081046585833,43.1266846361186,210.862619808307,7.03517587939699,38.7665198237885,141.361256544503,19.3026151930261,6.59630606860158,200.934579439252,22.5334957369062,68.334937439846,33.8134001252348,78.9473684210526,16.7597765363128,10.3270223752151,118.131868131868,41.9313850063532,1000,24.7349823321555,47.3773265651438,29.1313559322034,771.739130434783,170.818505338078,40.8525754884547,34.7222222222222,71.6803760282021,57.5539568345324,40.5310971348707,35.6234096692112,13.6286201022147,112.561174551387,144.86391571554,26.686807653575
3.80710659898477,22.0483641536273,77.3240660295395,97.5609756097561,51.219512195122,184.52380952381,5.08762012436405,188.552188552189,57.6923076923077,59.1397849462366,39.4932935916542,43.1177446102819,31.9081046585833,40.4312668463612,210.862619808307,7.03517587939699,38.7665198237885,136.125654450262,19.9252801992528,5.93667546174142,214.953271028037,22.5334957369062,70.2598652550529,31.9348778960551,78.9473684210526,18.1564245810056,12.0481927710843,126.373626373626,41.9313850063532,1090.90909090909,26.1484098939929,45.6852791878173,28.6016949152542,760.869565217391,174.377224199288,39.0763765541741,34.7222222222222,70.5052878965923,61.7505995203837,38.4346610761705,36.1323155216285,11.0732538330494,110.929853181077,126.426690079017,27.190332326284
5.0761421319797,21.3371266002845,55.6038227628149,93.4959349593496,48.780487804878,187.5,4.52232899943471,191.919191919192,52.4475524475525,60.2150537634409,44.709388971684,44.7761194029851,33.8225909380983,38.6343216531896,239.61661341853,7.03517587939699,46.6960352422907,136.125654450262,19.9252801992528,9.89445910290237,210.280373831776,20.7064555420219,77.9595765158807,31.3087038196619,78.9473684210526,18.854748603352,10.3270223752151,123.626373626374,43.2020330368488,840.909090909091,25.4416961130742,47.3773265651438,29.1313559322034,760.869565217391,174.377224199288,37.3001776198934,36.2654320987654,70.5052878965923,61.1510791366906,39.832285115304,37.1501272264631,12.7768313458262,106.035889070147,102.721685689201,27.190332326284
5.0761421319797,22.0483641536273,1.73761946133797,91.4634146341463,50,169.642857142857,5.08762012436405,171.717171717172,54.1958041958042,59.1397849462366,41.7287630402384,38.971807628524,33.1844288449266,40.4312668463612,220.447284345048,7.53768844221106,45.8149779735683,130.890052356021,19.9252801992528,9.89445910290237,186.915887850467,21.3154689403167,67.3724735322426,35.0657482780213,83.8815789473684,18.1564245810056,13.7693631669535,109.89010989011,40.6607369758577,772.727272727273,24.7349823321555,49.0693739424704,24.8940677966102,793.478260869565,170.818505338078,37.3001776198934,36.2654320987654,65.8049353701528,60.5515587529976,41.9287211740042,34.0966921119593,15.3321976149915,101.141924959217,104.477611940299,27.6938569989929
3.80710659898477,22.0483641536273,1.73761946133797,91.4634146341463,47.5609756097561,175.595238095238,4.52232899943471,161.616161616162,54.1958041958042,61.2903225806452,41.7287630402384,47.2636815920398,32.5462667517549,45.822102425876,201.277955271566,7.53768844221106,47.5770925110132,128.272251308901,19.3026151930261,12.532981530343,172.897196261682,20.0974421437272,70.2598652550529,35.0657482780213,80.5921052631579,17.4581005586592,18.9328743545611,101.648351648352,47.0139771283354,886.363636363636,28.2685512367491,52.4534686971235,28.0720338983051,760.869565217391,163.701067615658,39.0763765541741,37.8086419753086,71.6803760282021,61.1510791366906,39.832285115304,32.5699745547074,14.4804088586031,97.8792822185971,114.135206321335,25.6797583081571
5.0761421319797,22.0483641536273,1.73761946133797,99.5934959349593,51.219512195122,181.547619047619,6.21820237422272,158.249158249158,52.4475524475525,61.2903225806452,41.7287630402384,48.0928689883914,33.8225909380983,42.2282120395328,226.837060702875,7.53768844221106,39.647577092511,125.65445026178,20.5479452054795,13.8522427440633,149.532710280374,20.7064555420219,75.0721847930703,33.1872260488416,78.9473684210526,15.3631284916201,22.3752151462995,87.9120879120879,41.9313850063532,818.181818181818,27.5618374558304,54.1455160744501,28.6016949152542,750,153.024911032028,35.5239786856128,43.9814814814815,71.6803760282021,57.5539568345324,43.3263452131377,34.6055979643766,11.9250425894378,97.8792822185971,99.2098331870061,26.1832829808661
3.80710659898477,22.0483641536273,1.73761946133797,101.626016260163,48.780487804878,172.619047619048,5.65291124929339,158.249158249158,54.1958041958042,58.0645161290323,42.4739195230999,36.4842454394693,33.1844288449266,41.329739442947,246.006389776358,7.03517587939699,42.2907488986784,128.272251308901,20.5479452054795,14.5118733509235,163.551401869159,22.5334957369062,72.1847930702599,33.1872260488416,78.9473684210526,16.7597765363128,20.6540447504303,96.1538461538462,43.2020330368488,795.454545454545,27.5618374558304,52.4534686971235,32.8389830508475,750,160.142348754448,35.5239786856128,43.9814814814815,75.2056404230317,58.1534772182254,41.9287211740042,37.1501272264631,16.1839863713799,97.8792822185971,95.6979806848112,25.1762336354481
3.80710659898477,22.7596017069701,1.73761946133797,97.5609756097561,48.780487804878,169.642857142857,5.08762012436405,171.717171717172,59.4405594405594,58.0645161290323,38.7481371087928,40.6301824212272,32.5462667517549,39.5327942497754,239.61661341853,7.53768844221106,43.1718061674009,133.507853403141,21.1706102117061,14.5118733509235,163.551401869159,23.142509135201,74.1097208854668,30.6825297432686,75.6578947368421,16.0614525139665,17.2117039586919,96.1538461538462,40.6607369758577,750,27.5618374558304,52.4534686971235,34.4279661016949,782.608695652174,160.142348754448,35.5239786856128,46.2962962962963,74.0305522914219,59.3525179856115,41.2299091544375,39.1857506361323,17.8875638841567,104.404567699837,90.4302019315189,22.1550855991944
5.0761421319797,22.7596017069701,1.73761946133797,60.9756097560976,36.5853658536585,136.904761904762,3.39174674957603,134.680134680135,45.4545454545455,46.2365591397849,30.5514157973174,35.6550580431177,25.5264837268666,35.9389038634322,194.888178913738,6.53266331658291,33.4801762114537,146.596858638743,16.1892901618929,14.5118733509235,182.242990654206,15.2253349573691,58.7102983638114,23.1684408265498,65.7894736842105,11.1731843575419,10.3270223752151,107.142857142857,36.848792884371,681.818181818182,21.9081272084806,45.6852791878173,28.0720338983051,641.304347826087,142.348754448399,30.1953818827709,40.1234567901235,65.8049353701528,47.9616306954436,34.2417889587701,33.587786259542,10.221465076661,81.5660685154975,79.0166812993854,17.1198388721047
3.80710659898477,21.3371266002845,1.73761946133797,54.8780487804878,35.3658536585366,122.02380952381,2.82645562464669,131.313131313131,43.7062937062937,36.5591397849462,29.0611028315946,38.1426202321725,27.4409700063816,31.4465408805031,188.498402555911,6.03015075376884,39.647577092511,141.361256544503,21.1706102117061,13.8522427440633,233.644859813084,12.1802679658953,54.8604427333975,21.9160926737633,62.5,11.1731843575419,10.3270223752151,137.362637362637,31.7662007623888,1045.45454545455,21.2014134275618,33.8409475465313,28.0720338983051,608.695652173913,110.320284697509,33.7477797513322,40.1234567901235,72.855464159812,47.3621103117506,32.1453529000699,33.0788804071247,5.96252129471891,79.9347471451876,77.260755048288,19.6374622356495
2.53807106598985,22.0483641536273,1.73761946133797,63.0081300813008,32.9268292682927,130.952380952381,2.82645562464669,131.313131313131,43.7062937062937,39.7849462365591,28.3159463487332,38.1426202321725,26.80280791,32.3450134770889,220.447284345048,5.0251256281407,30.8370044052863,141.361256544503,22.4159402241594,12.532981530343,219.626168224299,10.9622411693057,54.8604427333975,22.5422667501565,62.5,9.07821229050279,12.0481927710843,129.120879120879,33.0368487928844,1045.45454545455,26.1484098939929,37.2250423011844,29.1313559322034,673.913043478261,99.644128113879,33.7477797513322,40.1234567901235,83.4312573443008,50.3597122302158,29.3501048218029,31.5521628498728,0.851788756388416,84.8287112561175,78.1387181738367,16.6163141993958
3.80710659898477,22.0483641536273,0.868809730668983,67.0731707317073,34.1463414634146,154.761904761905,3.39174674957603,124.579124579125,43.7062937062937,39.7849462365591,32.7868852459016,44.7761194029851,26.80280791,31.4465408805031,239.61661341853,5.52763819095477,31.7180616740088,143.979057591623,21.7932752179328,11.2137203166227,224.299065420561,11.5712545676005,52.9355149181906,23.1684408265498,70.7236842105263,8.37988826815642,8.60585197934596,131.868131868132,34.3074968233799,840.909090909091,25.4416961130742,38.917089678511,25.9533898305085,673.913043478261,106.761565836299,40.8525754884547,33.179012345679,86.9565217391304,53.3573141486811,31.4465408805031,30.0254452926209,0.851788756388416,84.8287112561175,79.0166812993854,18.6304128902316
1.26903553299492,22.0483641536273,1.73761946133797,71.1382113821138,39.0243902439024,142.857142857143,3.39174674957603,131.313131313131,52.4475524475525,41.9354838709677,32.0417287630402,45.6053067993367,28.0791320995533,35.0404312668464,239.61661341853,6.03015075376884,33.4801762114537,151.832460732984,25.5292652552926,10.5540897097625,196.261682242991,12.1802679658953,55.822906641001,24.4207889793363,67.4342105263158,8.37988826815642,10.3270223752151,115.384615384615,36.848792884371,931.818181818182,24.0282685512367,43.9932318104907,25.4237288135593,728.260869565217,120.996441281139,40.8525754884547,32.4074074074074,83.4312573443008,62.3501199040767,32.8441649196366,30.0254452926209,2.55536626916525,91.3539967373573,96.57594381,17.1198388721047
2.53807106598985,22.0483641536273,1.73761946133797,83.3333333333333,40.2439024390244,148.809523809524,3.39174674957603,148.148148148148,54.1958041958042,39.7849462365591,32.7868852459016,38.971807628524,30.6317804722399,41.329739442947,210.862619808307,6.03015075376884,32.5991189427313,164.921465968586,25.5292652552926,9.23482849604222,196.261682242991,12.1802679658953,56.7853705486044,31.3087038196619,72.3684210526316,8.37988826815642,8.60585197934596,115.384615384615,41.9313850063532,840.909090909091,21.9081272084806,43.9932318104907,23.8347457627119,760.869565217391,103.202846975089,49.7335701598579,38.5802469135802,94.0070505287897,62.9496402877698,32.8441649196366,26.972010178117,2.55536626916525,92.9853181076672,91.3081650570676,17.1198388721047
1.26903553299492,22.7596017069701,1.73761946133797,93.4959349593496,41.4634146341463,169.642857142857,3.39174674957603,154.882154882155,59.4405594405594,41.9354838709677,31.2965722801788,41.4593698175788,31.2699425654116,47.6190476190476,217.252396166134,6.53266331658291,33.4801762114537,154.450261780105,26.1519302615193,8.57519788918206,224.299065420561,14.0073081607795,59.6727622714148,31.9348778960551,75.6578947368421,8.37988826815642,10.3270223752151,131.868131868132,39.3900889453621,772.727272727273,21.9081272084806,43.9932318104907,26.4830508474576,804.347826086957,124.555160142349,58.6145648312611,44.7530864197531,92.8319623971798,70.1438848920863,34.2417889587701,27.9898218829517,9.36967632027257,92.9853181076672,92.1861281826163,19.6374622356495
2.53807106598985,24.1820768136558,1.73761946133797,113.821138211382,42.6829268292683,184.52380952381,3.95703787450537,151.515151515152,61.1888111888112,41.9354838709677,36.5126676602086,43.9469320066335,32.5462667517549,47.6190476190476,239.61661341853,7.03517587939699,35.2422907488987,172.774869109948,26.1519302615193,9.89445910290237,228.971962616822,15.8343483556638,69.2974013474495,31.3087038196619,80.5921052631579,9.07821229050279,15.4905335628227,134.615384615385,40.6607369758577,954.545454545455,21.9081272084806,47.3773265651438,26.4830508474576,902.173913043478,120.996441281139,60.3907637655417,41.6666666666667,97.5323149236193,69.5443645083933,41.2299091544375,31.5521628498728,11.9250425894378,99.510603588907,100.087796312555,19.1339375629406
2.53807106598985,24.1820768136558,1.73761946133797,109.756097560976,45.1219512195122,193.452380952381,3.39174674957603,151.515151515152,71.6783216783217,49.4623655913978,43.9642324888227,39.8009950248756,29.3554562858966,51.2129380053908,242.811501597444,9.04522613065327,37.0044052863436,151.832460732984,31.7559153175592,11.2137203166227,233.644859813084,16.4433617539586,66.4100096246391,33.8134001252348,92.1052631578947,10.4748603351955,10.3270223752151,137.362637362637,36.848792884371,1204.54545454545,24.7349823321555,42.3011844331641,27.5423728813559,836.95652173913,110.320284697509,53.2859680284192,43.2098765432099,96.3572267920094,67.7458033573141,40.5310971348707,33.587786259542,12.7768313458262,106.035889070147,98.3318700614574,19.6374622356495
